FECHA,HORA,CANTON,PARROQUIA,ZONA,LATITUD_Y,LONGITUD_X,DIRECCION,TIPO_DE_SINIESTRO,CAUSA_PROBABLE,TIPO_DE_VEHICULO_1,LESIONADOS,FALLECIDOS,FERIADO,ANIO,MES,DIA,DIA_SEMANA,NOMBRE_DIA,HORA_DECIMAL,HORA_NUM,RANGO_HORARIO,TOTAL_VICTIMAS,NUM_ACCIDENTES,RIESGO_PORCENTAJE,NIVEL_RIESGO
2025-09-11,19:06:00,CUENCA,CUENCA,URBANA,-2.884718,-78.998435,AVENIDA MIRAFLORES Y CALLE COMBATE DE PUNGLA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,9,11,3,JUEVES,19.1,19,NOCHE,1,5,45.45,MEDIO
2025-09-12,06:16:00,CUENCA,CUENCA,URBANA,-2.868589,-78.983406,VIA A PATAMARCA Y EL TIGRILLO,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,9,12,4,VIERNES,6.266666666666667,6,MANANA,1,4,36.36,BAJO
2025-09-12,13:18:00,CUENCA,CUENCA,URBANA,-2.913104,-79.007723,BELISARIO Y ADOLFO TORRES,ROZAMIENTOS,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2025,9,12,4,VIERNES,13.3,13,TARDE,0,8,72.73,ALTO
2025-09-12,14:17:00,CUENCA,CUENCA,URBANA,-2.914502,-78.989441,CIUDAD DE MACHALA Y TURUBAMBA,ESTRELLAMIENTOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,0,0,NO,2025,9,12,4,VIERNES,14.283333333333333,14,TARDE,0,8,72.73,ALTO
2025-09-12,20:15:00,CUENCA,CUENCA,URBANA,-2.894963,-78.975202,LOS ANDES Y LOS SHYRIS,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2025,9,12,4,VIERNES,20.25,20,NOCHE,0,8,72.73,ALTO
2025-09-12,22:27:00,CUENCA,CUENCA,URBANA,-2.910535,-79.020516,AVENIDA 12 DE OCTUBRE E ISABELA CATOLICA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,9,12,4,VIERNES,22.45,22,NOCHE,1,8,72.73,ALTO
2025-09-13,01:00:00,CUENCA,CUENCA,URBANA,-2.893835,-79.00423,BENIGNO MALO Y GHASPARA SANGURIMA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CAMIONETA,1,0,NO,2025,9,13,5,SABADO,1.0,1,MADRUGADA,1,5,45.45,MEDIO
2025-09-13,19:03:00,CUENCA,CUENCA,URBANA,-2.899386,-78.96866,RED ESTATAL E35 Y KM701 Y CUZCO,PÉRDIDA DE PISTA,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,1,0,NO,2025,9,13,5,SABADO,19.05,19,NOCHE,1,11,100.0,ALTO
2025-09-13,20:19:00,CUENCA,VALLE,RURAL,-2.928102,-78.971901,CAMINO VIEJO A CHLCAPAMABA Y CALLE JOSE PAUTE,ARROLLAMIENTOS,PEATÓN QUE CRUZA LA CALZADA SIN RESPETAR LA SEÑALIZACIÓN EXISTENTE (SEMÁFOROS O SEÑALES MANUALES).,NO IDENTIFICADO,0,0,NO,2025,9,13,5,SABADO,20.316666666666666,20,NOCHE,0,1,9.09,BAJO
2025-09-13,22:27:00,CUENCA,CUENCA,URBANA,-2.907042,-79.0334,AVENIDA DE LAS AMERICAS Y AVENIDA PRIMERO DE MAYO,PÉRDIDA DE CARRIL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,0,0,NO,2025,9,13,5,SABADO,22.45,22,NOCHE,0,11,100.0,ALTO
2025-09-14,10:57:00,CUENCA,CUENCA,URBANA,-2.87969,-78.998368,CALLE ACORDEON Y AVENIDA MIRAFLORES,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,1,0,NO,2025,9,14,6,DOMINGO,10.95,10,MANANA,1,5,45.45,MEDIO
2025-09-14,18:46:00,CUENCA,OCTAVIO CORDERO PALACIOS,RURAL,-2.7686,-78.967318,VIA A BIBIN Y CALLE SIN NOMBRE,ATROPELLOS,PEATÓN QUE CRUZA LA CALZADA SIN RESPETAR LA SEÑALIZACIÓN EXISTENTE (SEMÁFOROS O SEÑALES MANUALES).,MOTOCICLETA,2,0,NO,2025,9,14,6,DOMINGO,18.766666666666666,18,NOCHE,2,1,9.09,BAJO
2025-09-15,06:58:00,CUENCA,CUENCA,URBANA,-2.0508498,-74.43960301,AVENIDA SOLANO Y PRIMERO DE MAYO,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",SCOOTER ELÉCTRICO,1,0,NO,2025,9,15,0,LUNES,6.966666666666667,6,MANANA,1,11,100.0,ALTO
2025-09-15,20:18:00,CUENCA,CUENCA,URBANA,-2.886412,-79.036026,CALLE LOS CEREZOS Y CAMINO AL TEJAR,CHOQUE FRONTAL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",FURGONETA,0,0,NO,2025,9,15,0,LUNES,20.3,20,NOCHE,0,9,81.82,ALTO
2025-09-15,20:44:00,CUENCA,CUENCA,URBANA,-2.871289,-78.981606,VIA A PATAMARCA Y HYAMBOYA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,9,15,0,LUNES,20.733333333333334,20,NOCHE,1,9,81.82,ALTO
2025-09-16,08:37:00,CUENCA,CUENCA,RURAL,-2.883116,-79.069992,ENRIQUE ARIZAGA Y DULCAMARA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,9,16,1,MARTES,8.616666666666667,8,MANANA,1,2,18.18,BAJO
2025-09-16,17:13:00,CUENCA,CUENCA,URBANA,-2.896859,-79.025431,AVENIDA LAS AMERICAS Y REMIGIO CRESPO,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,9,16,1,MARTES,17.216666666666665,17,TARDE,1,6,54.55,MEDIO
2025-09-17,12:50:00,CUENCA,CUENCA,URBANA,-2.897503,-79.023752,AVENIDA REMIGIO CRESPO Y CALLE VENZUELA,ATROPELLOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",BUS,0,1,NO,2025,9,17,2,MIERCOLES,12.833333333333334,12,TARDE,1,10,90.91,ALTO
2025-09-18,08:57:00,CUENCA,CUENCA,URBANA,-2.914931,-79.03617,NICOLAS DCE ROCHA Y ANTON DE SEVILLA,CHOQUE LATERAL,PEATÓN QUE CRUZA LA CALZADA SIN RESPETAR LA SEÑALIZACIÓN EXISTENTE (SEMÁFOROS O SEÑALES MANUALES).,MOTOCICLETA,1,0,NO,2025,9,18,3,JUEVES,8.95,8,MANANA,1,5,45.45,MEDIO
2025-09-18,10:22:00,CUENCA,CUENCA,URBANA,-2.892476,-79.013407,CALLE MARISCAL LAMAR Y OCTAVIO CORDERO,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",NO IDENTIFICADO,0,0,NO,2025,9,18,3,JUEVES,10.366666666666667,10,MANANA,0,5,45.45,MEDIO
2025-09-19,03:30:00,CUENCA,CUENCA,URBANA,-2.907789,-79.019063,AVENIDA 10 DE AGOSTO Y EZEQUIEL MARQUEZ,ESTRELLAMIENTOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",VEHÍCULO DEPORTIVO UTILITARIO,1,0,NO,2025,9,19,4,VIERNES,3.5,3,MADRUGADA,1,2,18.18,BAJO
2025-09-20,03:17:00,CUENCA,CUENCA,URBANA,-2.912503,-79.015051,AVENIDA ISABELA CATOLICA Y FELIPE II,ATROPELLOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",NO IDENTIFICADO,0,0,NO,2025,9,20,5,SABADO,3.283333333333333,3,MADRUGADA,0,5,45.45,MEDIO
2025-09-21,14:16:00,CUENCA,CUENCA,URBANA,-2.871575,-78.9858,ENCUENTRO NACIONAL Y DEL ANACO,ATROPELLOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",NO IDENTIFICADO,0,0,NO,2025,9,21,6,DOMINGO,14.266666666666667,14,TARDE,0,5,45.45,MEDIO
2025-09-21,20:54:00,CUENCA,CUENCA,URBANA,-2.866176,-78.983518,CAMINO A PATAMARCA Y DEL CAMAL,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,2,0,NO,2025,9,21,6,DOMINGO,20.9,20,NOCHE,2,3,27.27,BAJO
2025-09-21,21:55:00,CUENCA,LLACAO,RURAL,-2.848121,-78.923007,LLACAO VIA A ZHIQUIR,ESTRELLAMIENTOS,PEATÓN QUE CRUZA LA CALZADA SIN RESPETAR LA SEÑALIZACIÓN EXISTENTE (SEMÁFOROS O SEÑALES MANUALES).,AUTOMÓVIL,0,0,NO,2025,9,21,6,DOMINGO,21.916666666666668,21,NOCHE,0,1,9.09,BAJO
2025-09-22,11:04:00,CUENCA,CUENCA,URBANA,-2.921243,-79.001526,RED ESTATAL E35 KM704 Y HERNAN MALO,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,AUTOMÓVIL,1,0,NO,2025,9,22,0,LUNES,11.066666666666666,11,MANANA,1,11,100.0,ALTO
2025-09-22,21:52:00,CUENCA,CUENCA,URBANA,-2.886702,-78.9856,AVENIDA GIL RAMIREZ Y VALENCIA,ATROPELLOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",NO IDENTIFICADO,0,0,NO,2025,9,22,0,LUNES,21.866666666666667,21,NOCHE,0,9,81.82,ALTO
2025-09-22,23:42:00,CUENCA,TARQUI (CUENCA),RURAL,-3.000925,-79.018816,VIA A TARQUI -GULLANZHAPA TURI,ESTRELLAMIENTOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",NO IDENTIFICADO,0,0,NO,2025,9,22,0,LUNES,23.7,23,NOCHE,0,1,9.09,BAJO
2025-09-23,06:19:00,CUENCA,CUENCA,URBANA,-2.884822,-78.947988,RED ESTATAL E35 KM 667,ESTRELLAMIENTOS,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2025,9,23,1,MARTES,6.316666666666666,6,MANANA,0,6,54.55,MEDIO
2025-09-23,12:44:00,CUENCA,CUENCA,URBANA,-2.888089,-79.005336,HEROES DE VERDELOMA Y GENERAL TORRES,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,AUTOMÓVIL,0,0,NO,2025,9,23,1,MARTES,12.733333333333333,12,TARDE,0,6,54.55,MEDIO
2025-09-23,18:24:00,CUENCA,CUENCA,URBANA,-2.917095,-79.033994,AVENIDA LOJA Y LUIS VELEZ,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,9,23,1,MARTES,18.4,18,NOCHE,1,6,54.55,MEDIO
2025-09-24,04:56:00,CUENCA,CUENCA,URBANA,-2.889253,-79.022291,AVENIDA DE LAS AMERICAS Y LAS PENCAS,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,0,0,NO,2025,9,24,2,MIERCOLES,4.933333333333334,4,MADRUGADA,0,2,18.18,BAJO
2025-09-24,13:35:00,CUENCA,CUENCA,URBANA,-2.915745,-79.010035,AVENMIDA SOLANO Y PRIMERO DE MAYO,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,9,24,2,MIERCOLES,13.583333333333334,13,TARDE,1,10,90.91,ALTO
2025-09-24,16:37:00,CUENCA,CUENCA,URBANA,-2.893249,-78.997461,MANUEL VEGA Y CALLE PIO BRAVO,ATROPELLOS,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,CAMIONETA,1,0,NO,2025,9,24,2,MIERCOLES,16.616666666666667,16,TARDE,1,10,90.91,ALTO
2025-09-25,15:25:00,CUENCA,CUENCA,URBANA,-2.898279,-79.007149,CALLE PRESIDENTE CORDOVA Y CALLE GENERAL TORRES,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",SCOOTER ELÉCTRICO,1,0,NO,2025,9,25,3,JUEVES,15.416666666666666,15,TARDE,1,9,81.82,ALTO
2025-09-25,15:59:00,CUENCA,CUENCA,URBANA,-2.874665,-78.998638,ANTONIO MUÑOZ BOIRRERO,CHOQUE FRONTAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",NO IDENTIFICADO,0,0,NO,2025,9,25,3,JUEVES,15.983333333333333,15,TARDE,0,9,81.82,ALTO
2025-09-26,14:32:00,CUENCA,CUENCA,URBANA,-2.909717,-79.019246,AVENIDFA 12 DE OCTUBRE Y AVENIDA PRIEMRO DE MAYO,ROZAMIENTOS,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,BICICLETA,1,0,NO,2025,9,26,4,VIERNES,14.533333333333333,14,TARDE,1,8,72.73,ALTO
2025-09-26,18:02:00,CUENCA,CUENCA,URBANA,1706417191.0,-79.02832,CARLOS ARIZAGA VEGA Y ERNESTO LOPEZ,ATROPELLOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",NO IDENTIFICADO,0,0,NO,2025,9,26,4,VIERNES,18.033333333333335,18,NOCHE,0,8,72.73,ALTO
2025-09-27,18:27:00,CUENCA,CUENCA,URBANA,-2.888256,-78.987644,GIL RAMIREZ Y ELIA LUT,ATROPELLOS,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,MOTOCICLETA,2,0,NO,2025,9,27,5,SABADO,18.45,18,NOCHE,2,11,100.0,ALTO
2025-09-27,20:04:00,CUENCA,CUENCA,URBANA,-2.921372,-79.046487,RICARDO DURAN Y RIO MAGADALENA,ATROPELLOS,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,NO IDENTIFICADO,0,0,NO,2025,9,27,5,SABADO,20.066666666666666,20,NOCHE,0,11,100.0,ALTO
2025-09-27,21:05:00,CUENCA,CUENCA,URBANA,-2.886445,-79.02181,CALLE CAYAMBE Y GUABYSAY,CHOQUE LATERAL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",MOTOCICLETA,2,0,NO,2025,9,27,5,SABADO,21.083333333333332,21,NOCHE,2,11,100.0,ALTO
2025-10-01,17:43:00,CUENCA,RICAURTE (CUENCA),RURAL,-2.864569,-78.968632,AVENIDA 25 DE MARZO Y VIA AL PROGRESO,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2025,10,1,2,MIERCOLES,17.716666666666665,17,TARDE,0,1,9.09,BAJO
2025-10-02,10:34:00,CUENCA,CUENCA,URBANA,-2.878547,-78.987558,BARRIAL BLANCO Y ARSOBIZPO SERRANO,CHOQUE FRONTAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,10,2,3,JUEVES,10.566666666666666,10,MANANA,1,8,72.73,ALTO
2025-10-02,11:52:00,CUENCA,CUENCA,URBANA,-2.907452,-79.026461,AVENIDA PRIMERODE MAYO Y AVENIDA LOJA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,10,2,3,JUEVES,11.866666666666667,11,MANANA,1,8,72.73,ALTO
2025-10-02,17:40:00,CUENCA,CUENCA,URBANA,-2.923197,-79.029347,RED ESTATAL E35 KM707 Y VIA A PUNTA CORRAL,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2025,10,2,3,JUEVES,17.666666666666668,17,TARDE,0,6,54.55,MEDIO
2025-10-03,07:19:00,CUENCA,CUENCA,URBANA,-2.883581,-78.991422,AVENIDA TURUHUAYCO Y AVENIDA ENRIQUE ESPIN,ATROPELLOS,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,MOTOCICLETA,1,0,NO,2025,10,3,4,VIERNES,7.316666666666666,7,MANANA,1,2,18.18,BAJO
2025-10-03,08:36:00,CUENCA,RICAURTE (CUENCA),RURAL,-2.870906,-78.969564,CALLE JULIA BERNAL Y NINGUNA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2025,10,3,4,VIERNES,8.6,8,MANANA,0,1,9.09,BAJO
2025-10-03,12:57:00,CUENCA,CUENCA,URBANA,-2.914084,-78.996903,AVENIDA 10 DE AGOSTO Y AVENIDA 27 DE FEBRERO,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,10,3,4,VIERNES,12.95,12,TARDE,1,4,36.36,BAJO
2025-10-04,00:06:00,CUENCA,RICAURTE (CUENCA),RURAL,-2.864418,-78.965285,VICENTE PACHECO Y VIA AL GUABO RICAURTE,CHOQUE FRONTAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,2,0,NO,2025,10,4,5,SABADO,0.1,0,MADRUGADA,2,1,9.09,BAJO
2025-10-04,03:04:00,CUENCA,CUENCA,URBANA,-2.903009,-78.996755,HYANACAPAC Y HONORATO VASQUEZ,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CAMIONETA,2,0,NO,2025,10,4,5,SABADO,3.066666666666667,3,MADRUGADA,2,4,36.36,BAJO
2025-10-04,20:18:00,CUENCA,CUENCA,URBANA,-2.884489,-79.00233,AVENIDA DE LAS AMERICAS Y LUIS CORDERO,ATROPELLOS,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CAMIONETA,0,1,NO,2025,10,4,5,SABADO,20.3,20,NOCHE,1,6,54.55,MEDIO
2025-10-04,22:51:00,CUENCA,RICAURTE (CUENCA),RURAL,-2.853961,-78.971535,VIA  A BIBIN,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,NO IDENTIFICADO,1,0,NO,2025,10,4,5,SABADO,22.85,22,NOCHE,1,1,9.09,BAJO
2025-10-04,23:28:00,CUENCA,CUENCA,URBANA,-2.913419,-79.030996,AVENIDA DON BOSCO Y AVENIDA LOJA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2025,10,4,5,SABADO,23.466666666666665,23,NOCHE,1,6,54.55,MEDIO
2025-10-05,14:56:00,CUENCA,CUENCA,URBANA,-2.887641,-78.967177,AVENIDA DE LAS AMERICAS Y SAN PABLO DEL LAGO,ROZAMIENTOS,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,VEHÍCULO DEPORTIVO UTILITARIO,1,0,NO,2025,10,5,6,DOMINGO,14.933333333333334,14,TARDE,1,4,36.36,BAJO
2025-10-06,07:45:00,CUENCA,CUENCA,URBANA,-2.896335,-79.015372,AVENIDA 12 DE ABRIL Y EL ORO,ROZAMIENTOS,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,VEHÍCULO DEPORTIVO UTILITARIO,1,0,NO,2025,10,6,0,LUNES,7.75,7,MANANA,1,4,36.36,BAJO
2025-10-06,16:15:00,CUENCA,CUENCA,URBANA,-2.897728,-78.968863,CALLE CUZCO Y POPAYAN,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2025,10,6,0,LUNES,16.25,16,TARDE,0,2,18.18,BAJO
2025-10-08,18:00:00,CUENCA,SININCAY,RURAL,-2.854871,-79.036024,VIA A L CARMEN DE SININCAY Y NINGUNA,ESTRELLAMIENTOS,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",VEHÍCULO DEPORTIVO UTILITARIO,1,0,NO,2025,10,8,2,MIERCOLES,18.0,18,NOCHE,1,1,9.09,BAJO
2025-10-10,01:21:00,CUENCA,CUENCA,URBANA,-2.899435,-78.968889,RED ESTATAL E35,PÉRDIDA DE PISTA,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,0,0,SI,2025,10,10,4,VIERNES,1.35,1,MADRUGADA,0,1,9.09,BAJO
2025-10-10,11:18:00,CUENCA,CUENCA,URBANA,-2.903034,-78.996771,HUAYNA CAPAC Y VIRACOCHABAMBA,ATROPELLOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",NO IDENTIFICADO,0,0,SI,2025,10,10,4,VIERNES,11.3,11,MANANA,0,1,9.09,BAJO
2025-10-10,22:33:00,CUENCA,CUENCA,URBANA,-2.913093,-79.036862,AVENIDA DE LAS AMERICAS Y CAMINO VIEJO A BAÑOS,ESTRELLAMIENTOS,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,0,0,SI,2025,10,10,4,VIERNES,22.55,22,NOCHE,0,1,9.09,BAJO
2025-10-11,09:57:00,CUENCA,CUENCA,URBANA,-2.898032,-79.004149,MARISCAL SUCRE Y LUIS CORDERO,ATROPELLOS,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,CAMIONETA,1,0,SI,2025,10,11,5,SABADO,9.95,9,MANANA,1,1,9.09,BAJO
2025-10-11,13:45:00,CUENCA,CUENCA,URBANA,-2.874417,-78.983653,CAVENIDA  BARRIAL BLANCO Y AVENIDA DEL TORIL,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,SCOOTER ELÉCTRICO,0,0,SI,2025,10,11,5,SABADO,13.75,13,TARDE,0,1,9.09,BAJO
2025-10-11,18:41:00,CUENCA,CUENCA,RURAL,-2.869338,-79.002004,MANUEL ANTONIO MUÑOZ BORRERO,PÉRDIDA DE CARRIL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",AUTOMÓVIL,4,0,SI,2025,10,11,5,SABADO,18.683333333333334,18,NOCHE,4,1,9.09,BAJO
2025-10-12,16:41:00,CUENCA,CUENCA,URBANA,-2.89986,-78.988094,PASEO HUAGRA HUMA Y PASEO DE LOS CAÑARIS,PÉRDIDA DE CARRIL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",VEHÍCULO DEPORTIVO UTILITARIO,0,0,SI,2025,10,12,6,DOMINGO,16.683333333333334,16,TARDE,0,2,18.18,BAJO
