MES,DIA_SEMANA,RANGO_HORARIO,PARROQUIA,ZONA,FERIADO,NUM_ACCIDENTES,CAUSA_MAS_FRECUENTE,SINIESTRO_MAS_FRECUENTE,VEHICULO_MAS_FRECUENTE,PROMEDIO_LESIONADOS,PROMEDIO_FALLECIDOS,PROMEDIO_VICTIMAS,LATITUD_PROMEDIO,LONGITUD_PROMEDIO
12,0,MADRUGADA,CUENCA,URBANA,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMÓVIL,0.0,0.0,0.0,-2.241652,-79.887984
12,0,MANANA,BAÑOS (CUENCA),RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,MOTOCICLETA,1.0,0.0,1.0,-2.947451,-79.046934
12,0,MANANA,CUENCA,URBANA,NO,3,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,CHOQUE LATERAL,AUTOMÓVIL,0.67,0.0,0.67,-2.1770406666666666,-79.91189000000001
12,0,MANANA,SININCAY,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,BUS,1.0,0.0,1.0,-2.850784,-79.012803
12,0,MANANA,VICTORIA DEL PORTETE,RURAL,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,MOTOCICLETA,1.0,0.0,1.0,-2.216233,-79.895334
12,0,NOCHE,CUENCA,URBANA,NO,2,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMÓVIL,0.5,0.0,0.5,-2.2214795,-80.407567
12,0,NOCHE,MOLLETURO,RURAL,NO,1,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,CAMIONETA,1.0,0.0,1.0,-2.737347,-79.412843
12,0,NOCHE,PACCHA (CUENCA),RURAL,NO,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,AUTOMÓVIL,0.0,0.0,0.0,-2.251972,-79.635972
12,0,TARDE,CUENCA,URBANA,NO,5,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE LATERAL,CAMIONETA,1.0,0.0,1.0,-2.4187682,-79.5385934
12,0,TARDE,SAN JOAQUIN,RURAL,NO,1,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,NO IDENTIFICADO,1.0,0.0,1.0,-1.970051,-79.745133
12,0,TARDE,SAYAUSI,RURAL,SI,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,VEHÍCULO DEPORTIVO UTILITARIO,2.0,0.0,2.0,-2.852167,-79.104917
12,0,TARDE,TURI,RURAL,NO,1,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,CAMIONETA,0.0,1.0,1.0,-2.247778,-79.646833
12,1,MADRUGADA,CUENCA,URBANA,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,0.0,0.0,0.0,-1.438361,-79.457972
12,1,MANANA,MOLLETURO,RURAL,NO,2,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,CAMIÓN,2.0,0.5,2.5,-2.7480625,-79.398511
12,1,MANANA,SAYAUSI,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,0.0,0.0,0.0,-2.787083,-79.203722
12,1,MANANA,TARQUI (CUENCA),RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,CAMIONETA,0.0,1.0,1.0,-3.001417,-79.04225
12,1,NOCHE,CUENCA,URBANA,NO,5,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,0.6,0.0,0.6,-2.589734,-79.3762778
12,1,NOCHE,CUENCA,URBANA,SI,2,"CASO FORTUITO O FUERZA MAYOR (EXPLOSIÓN DE NEUMÁTICO NUEVO, DERRUMBE, INUNDACIÓN, CAÍDA DE PUENTE, ÁRBOL, PRESENCIA INTEMPESTIVA E IMPREVISTA DE SEMOVIENTES EN LA VÍA, ETC.).",CHOQUE POSTERIOR,NO IDENTIFICADO,1.0,0.0,1.0,-0.9394035000000001,-79.6696215
12,1,NOCHE,MOLLETURO,RURAL,NO,1,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,CAMIÓN,1.0,0.0,1.0,-2.795528,-79.371472
12,1,NOCHE,RICAURTE (CUENCA),RURAL,NO,1,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,AUTOMÓVIL,4.0,0.0,4.0,-2.161827,-79.880323
12,1,NOCHE,TARQUI (CUENCA),RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,MOTOCICLETA,0.0,1.0,1.0,-2.997425,-79.046564
12,1,TARDE,CUENCA,URBANA,NO,2,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,CHOQUE LATERAL,MOTOCICLETA,0.5,0.0,0.5,-2.2112965,-79.9124055
12,1,TARDE,CUENCA,URBANA,SI,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,0.0,0.0,0.0,-2.891009,-79.011054
12,1,TARDE,TARQUI (CUENCA),RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,1.0,0.0,1.0,-2.995556,-79.046444
12,1,TARDE,VICTORIA DEL PORTETE,RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,1.0,0.0,1.0,-3.07296,-79.064623
12,2,MADRUGADA,CUENCA,URBANA,SI,1,"MAL ESTACIONADO - EL CONDUCTOR QUE DETENGA O ESTACIONE VEHÍCULOS EN SITIOS O ZONAS QUE ENTRAÑEN PELIGRO, TALES COMO ZONA DE SEGURIDAD, CURVAS, PUENTES, TÚNELES, PENDIENTES.",ESTRELLAMIENTOS,NO IDENTIFICADO,1.0,0.0,1.0,-2.908994,-79.015104
12,2,MANANA,CUENCA,URBANA,NO,2,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,CAMIÓN,1.5,0.0,1.5,-2.1577485,-79.925787
12,2,MANANA,RICAURTE (CUENCA),RURAL,NO,1,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,VEHÍCULO DEPORTIVO UTILITARIO,2.0,0.0,2.0,-1.861889,-80.199389
12,2,MANANA,SININCAY,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,1.0,0.0,1.0,-2.226472,-80.903528
12,2,NOCHE,CUENCA,URBANA,NO,2,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,ATROPELLOS,NO IDENTIFICADO,0.5,0.0,0.5,-1.545409,-79.08665049999999
12,2,NOCHE,RICAURTE (CUENCA),RURAL,NO,1,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,MOTOCICLETA,2.0,0.0,2.0,-2.073961,-79.941255
12,2,NOCHE,SAN JOAQUIN,RURAL,SI,1,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,OTROS,NO IDENTIFICADO,1.0,0.0,1.0,-2.903482,-79.074526
12,2,NOCHE,SAYAUSI,RURAL,NO,1,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,MOTOCICLETA,0.0,0.0,0.0,-2.871722,-79.077278
12,2,TARDE,CUENCA,URBANA,NO,3,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,ATROPELLOS,MOTOCICLETA,0.67,0.0,0.67,-2.4204559999999997,-79.95588166666666
12,2,TARDE,SAN JOAQUIN,URBANA,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,NO IDENTIFICADO,1.0,0.0,1.0,-2.901649,-79.042522
12,2,TARDE,SAYAUSI,RURAL,SI,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,VEHÍCULO DEPORTIVO UTILITARIO,0.0,0.0,0.0,-2.788122,-79.203034
12,2,TARDE,VALLE,RURAL,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,1.0,0.0,1.0,-2.807528,-79.676444
12,3,MADRUGADA,CUENCA,URBANA,NO,3,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,MOTOCICLETA,0.67,0.33,1.0,-2.530039,-79.447323
12,3,MADRUGADA,CUMBE,RURAL,SI,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,NO IDENTIFICADO,0.0,0.0,0.0,-3.086443,-79.013587
12,3,MADRUGADA,MOLLETURO,RURAL,SI,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,MOTOCICLETA,1.0,0.0,1.0,-2.613611,-79.470556
12,3,MADRUGADA,RICAURTE (CUENCA),RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,NO IDENTIFICADO,0.0,0.0,0.0,-2.862997,-78.967782
12,3,MANANA,BAÑOS (CUENCA),RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIONETA,0.0,0.0,0.0,-2.9585,-79.048611
12,3,MANANA,CUENCA,URBANA,NO,3,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,1.33,0.0,1.33,-0.9749136666666667,-79.83458766666666
12,3,MANANA,TARQUI (CUENCA),RURAL,SI,1,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,CAMIONETA,0.0,0.0,0.0,-3.008259,-79.040051
12,3,NOCHE,CUENCA,URBANA,NO,5,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,NO IDENTIFICADO,1.6,0.2,1.8,-2.3026874,-79.7373776
12,3,NOCHE,CUMBE,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,NO IDENTIFICADO,0.0,1.0,1.0,-3.060861,-79.034731
12,3,NOCHE,RICAURTE (CUENCA),RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,2.0,0.0,2.0,-2.208416,-80.970751
12,3,NOCHE,TURI,URBANA,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ROZAMIENTOS,AUTOMÓVIL,0.0,0.0,0.0,-1.329457,-78.533706
12,3,TARDE,CUENCA,URBANA,NO,5,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,ATROPELLOS,VEHÍCULO DEPORTIVO UTILITARIO,0.4,0.6,1.0,-1.8693193999999997,-79.10298159999999
12,3,TARDE,SAYAUSI,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,CAMIÓN,1.0,0.0,1.0,-2.873472,-79.075556
12,4,MADRUGADA,CUENCA,URBANA,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,0.0,0.0,0.0,-2.888314,-78.987756
12,4,MANANA,CHIQUINTAD,URBANA,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMÓVIL,0.0,0.0,0.0,-2.142609,-79.934241
12,4,MANANA,CUENCA,URBANA,NO,2,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",COLISIÓN,AUTOMÓVIL,0.0,0.0,0.0,-2.331345,-79.2735075
12,4,MANANA,SAYAUSI,RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,1.0,0.0,1.0,-2.871833,-79.077111
12,4,NOCHE,CUENCA,URBANA,NO,6,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ATROPELLOS,VEHÍCULO DEPORTIVO UTILITARIO,0.83,0.17,1.0,-2.7917891666666663,-79.46762283333334
12,4,NOCHE,RICAURTE (CUENCA),RURAL,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ROZAMIENTOS,AUTOMÓVIL,0.0,0.0,0.0,-0.511861,-79.364306
12,4,NOCHE,TARQUI (CUENCA),RURAL,NO,1,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,CAMIONETA,0.0,0.0,0.0,-3.00975,-79.039583
12,4,TARDE,CUENCA,URBANA,NO,6,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,0.67,0.0,0.67,-2.5155073333333333,-79.45407733333333
12,4,TARDE,SAN JOAQUIN,RURAL,NO,1,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ARROLLAMIENTOS,CAMIONETA,0.0,1.0,1.0,-1.363022,-79.906278
12,4,TARDE,TARQUI (CUENCA),RURAL,NO,2,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,AUTOMÓVIL,0.0,0.0,0.0,-3.0146525,-79.03970849999999
12,5,MADRUGADA,CUENCA,URBANA,NO,4,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE PISTA,AUTOMÓVIL,0.25,0.0,0.25,-2.83992825,-79.301591
12,5,MADRUGADA,MOLLETURO,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,NO IDENTIFICADO,1.0,0.0,1.0,-2.613611,-79.470556
12,5,MADRUGADA,PACCHA (CUENCA),RURAL,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,1.0,0.0,1.0,-0.174694,-79.215305
12,5,MANANA,CUENCA,URBANA,NO,4,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,0.75,0.0,0.75,-2.71358275,-79.21461725
12,5,NOCHE,CUENCA,URBANA,NO,6,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMÓVIL,0.17,0.17,0.33,-2.235934,-79.7006245
12,5,NOCHE,TARQUI (CUENCA),RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,0.0,0.0,0.0,-2.961611,-79.05
12,5,NOCHE,VALLE,URBANA,NO,1,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,MOTOCICLETA,0.0,0.0,0.0,-2.911684,-78.957372
12,5,TARDE,CUENCA,URBANA,NO,5,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,2.6,0.2,2.8,-2.4576262,-79.448793
12,5,TARDE,CUMBE,RURAL,NO,1,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,CAMIONETA,0.0,0.0,0.0,-3.067617,-79.026822
12,5,TARDE,MOLLETURO,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,0.0,0.0,0.0,-2.774111,-79.385667
12,5,TARDE,SAYAUSI,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIONETA,0.0,0.0,0.0,-2.787472,-79.209528
12,6,MADRUGADA,CUENCA,URBANA,NO,4,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,0.5,0.0,0.5,-2.89447375,-79.41673025
12,6,MADRUGADA,TARQUI (CUENCA),RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,NO IDENTIFICADO,0.0,1.0,1.0,-2.988833,-79.045778
12,6,MANANA,CUENCA,URBANA,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",COLISIÓN,AUTOMÓVIL,0.0,0.0,0.0,-2.224703,-79.892621
12,6,MANANA,TARQUI (CUENCA),RURAL,NO,2,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,AUTOMÓVIL,0.0,0.0,0.0,-2.9825429999999997,-79.047291
12,6,NOCHE,CUENCA,URBANA,NO,2,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ATROPELLOS,MOTOCICLETA,1.0,0.5,1.5,-1.2273239999999999,-78.96572900000001
12,6,NOCHE,TARQUI (CUENCA),RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,VEHÍCULO DEPORTIVO UTILITARIO,2.0,0.0,2.0,-2.977296,-79.04781
12,6,TARDE,CUENCA,URBANA,NO,3,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,BUS,1.0,0.33,1.33,-2.62575,-79.42578033333334
12,6,TARDE,MOLLETURO,RURAL,NO,2,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,CHOQUE LATERAL,AUTOMÓVIL,1.0,1.0,2.0,-2.7828895,-79.3343715
12,6,TARDE,SAYAUSI,RURAL,NO,1,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,0.0,0.0,0.0,-2.804167,-79.1575
12,6,TARDE,TARQUI (CUENCA),RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,NO IDENTIFICADO,1.0,0.0,1.0,-2.99925,-79.044917
